1601126138 2 44 57 25 8 7 7
1601126221 3 44 57 25 8 7 7
1601126618 4 44 57 25 8 7 7
1601153627 4 44 57 25 9 7 7
1601157548 5 44 57 25 9 7 7
1601158205 6 44 57 25 9 7 7
1601257047 6 44 57 25 10 7 7
1601324454 7 44 57 25 10 7 7
1601324760 8 44 57 25 10 7 7
1601325428 9 44 57 25 10 7 7
1601326504 10 44 57 25 10 7 7
1601326705 11 44 57 25 10 7 7
1601326861 12 44 57 25 10 7 7
1601326903 13 44 57 25 10 7 7
1601342959 14 44 57 25 10 7 7
1601344236 15 44 57 25 10 7 7
1601344899 16 44 57 25 10 7 7
1601345268 17 44 57 25 10 7 7
1601476805 18 44 57 25 10 7 7
1601503772 19 44 57 25 10 7 7
1602777555 20 44 57 25 10 7 7
1603205578 21 44 57 25 10 7 7
1603218826 22 44 57 25 10 7 7
1603242099 23 44 57 25 10 7 7
1603296835 24 44 57 25 10 7 7
1603296935 25 44 57 25 10 7 7
1603298293 26 44 57 25 10 7 7
1603299639 27 44 57 25 10 7 7
1603747632 28 44 57 25 10 7 7
1604070874 29 44 57 25 10 7 7
1605300845 29 45 57 25 10 7 7
1605454995 30 45 57 25 10 7 7
1605455531 31 45 57 25 10 7 7
1607648482 32 45 57 25 10 7 7
1607708722 33 45 57 25 10 7 7
1608161676 34 45 57 25 10 7 7
1608166651 35 45 57 25 10 7 7
1608166861 36 45 57 25 10 7 7
1608483940 37 45 57 25 10 7 7
1608920350 38 45 57 25 10 7 7
1608947259 39 45 57 25 10 7 7
1608948658 40 45 57 25 10 7 7
1608952302 41 45 57 25 10 7 7
1609176133 42 45 57 25 10 7 7
1609176401 43 45 57 25 10 7 7
1609176766 44 45 57 25 10 7 7
1609177007 45 45 57 25 10 7 7
1610419742 46 45 57 25 10 7 7
1610422644 47 45 57 25 10 7 7
1610491877 48 45 57 25 10 7 7
1610492828 49 45 57 25 10 7 7
1610591220 50 45 57 25 10 7 7
1611519062 51 45 57 25 10 7 7
1612026996 53 45 57 25 10 7 7
1612044949 55 45 57 25 10 7 7
1612053890 57 45 57 25 10 7 7
1612059417 59 45 57 25 10 7 7
1612066713 61 45 57 25 10 7 7
1612193595 63 45 57 25 10 7 7
1612196909 65 45 57 25 10 7 7
1614352296 67 45 57 25 10 7 7
1614788795 69 45 57 25 10 7 7
1615082807 69 45 57 25 12 7 7
1615134924 71 45 57 25 12 7 7
1616194716 73 45 57 25 12 7 7
1616439436 75 45 57 25 12 7 7
1617064115 77 45 57 25 12 7 7
1617064323 79 45 57 25 12 7 7
1617066379 79 45 57 25 14 7 7
1617110788 81 45 57 25 14 7 7
1617111017 83 45 57 25 14 7 7
1617111280 85 45 57 25 14 7 7
1617328618 87 45 57 25 14 7 7
1617474020 89 45 57 25 14 7 7
1617736270 91 45 57 25 14 7 7
1617743050 93 45 57 25 14 7 7
1617801165 95 45 57 25 14 7 7
1617810971 97 45 57 25 14 7 7
1617814418 99 45 57 25 14 7 7
1619026570 101 45 57 25 14 7 7
1619466453 103 45 57 25 14 7 7
1619466480 105 45 57 25 14 7 7
1619971413 107 45 57 25 14 7 7
1620398494 109 45 57 25 14 7 7
1621464102 111 45 57 25 14 7 7
1621968107 113 45 57 25 14 7 7
1623712791 115 45 57 25 14 7 7
1623719659 117 45 57 25 14 7 7
1624374428 119 45 57 25 14 7 7
1624669073 121 45 57 25 14 7 7
1624809709 123 45 57 25 14 7 7
1624810778 125 45 57 25 14 7 7
1624811380 127 45 57 25 14 7 7
1624812093 129 45 57 25 14 7 7
1624979883 131 45 57 25 14 7 7
1624981766 133 45 57 25 14 7 7
1624982028 135 45 57 25 14 7 7
1624982134 137 45 57 25 14 7 7
1625008187 139 45 57 25 14 7 7
1625250236 141 45 57 25 14 7 7
1625251002 143 45 57 25 14 7 7
1625251786 145 45 57 25 14 7 7
1626486466 147 45 57 25 14 7 7
1626829043 149 45 57 25 14 7 7
1628203756 151 45 57 25 14 7 7
1628456049 153 45 57 25 14 7 7
1628458242 155 45 57 25 14 7 7
1630601091 157 45 57 25 14 7 7
1630873715 159 45 57 25 14 7 7
1630874768 161 45 57 25 14 7 7
1630875413 163 45 57 25 14 7 7
1630877117 165 45 57 25 14 7 7
1630877487 167 45 57 25 14 7 7
1630878130 169 45 57 25 14 7 7
1630878591 171 45 57 25 14 7 7
1630879463 173 45 57 25 14 7 7
1630881653 175 45 57 25 14 7 7
1630882300 177 45 57 25 14 7 7
1630882882 179 45 57 25 14 7 7
1630884161 181 45 57 25 14 7 7
1630884355 183 45 57 25 14 7 7
1630885527 185 45 57 25 14 7 7
1630887224 187 45 57 25 14 7 7
1630887530 189 45 57 25 14 7 7
1630890395 191 45 57 25 14 7 7
1630890934 193 45 57 25 14 7 7
1630895885 195 45 57 25 14 7 7
1630945405 197 45 57 25 14 7 7
1630945961 199 45 57 25 14 7 7
1630946083 201 45 57 25 14 7 7
1630946190 203 45 57 25 14 7 7
1630946505 205 45 57 25 14 7 7
1630946905 207 45 57 25 14 7 7
1630948438 209 45 57 25 14 7 7
1630948652 211 45 57 25 14 7 7
1630949554 213 45 57 25 14 7 7
1630955269 215 45 57 25 14 7 7
1630968924 217 45 57 25 14 7 7
1630969616 219 45 57 25 14 7 7
1630969752 221 45 57 25 14 7 7
1630971369 223 45 57 25 14 7 7
1630971763 225 45 57 25 14 7 7
1630972371 227 45 57 25 14 7 7
1630974912 229 45 57 25 14 7 7
1631052563 231 45 57 25 14 7 7
1633128900 233 45 57 25 14 7 7
1633129719 235 45 57 25 14 7 7
1633129821 237 45 57 25 14 7 7
1634491372 239 45 57 25 14 7 7
1634491565 241 45 57 25 14 7 7
1634497711 243 45 57 25 14 7 7
1634498015 245 45 57 25 14 7 7
1634509680 247 45 57 25 14 7 7
1634510490 249 45 57 25 14 7 7
1634514418 251 45 57 25 14 7 7
1634514619 253 45 57 25 14 7 7
1634515125 255 45 57 25 14 7 7
1634515301 257 45 57 25 14 7 7
1634515621 259 45 57 25 14 7 7
1634519772 261 45 57 25 14 7 7
1634520005 263 45 57 25 14 7 7
1634520222 265 45 57 25 14 7 7
1634520350 267 45 57 25 14 7 7
1634520514 269 45 57 25 14 7 7
1634520693 271 45 57 25 14 7 7
1634521110 273 45 57 25 14 7 7
1634521244 275 45 57 25 14 7 7
1634521309 277 45 57 25 14 7 7
1634521453 279 45 57 25 14 7 7
1634521700 281 45 57 25 14 7 7
1634521780 283 45 57 25 14 7 7
1634521837 285 45 57 25 14 7 7
1634522231 287 45 57 25 14 7 7
1635613578 289 45 57 25 14 7 7
1635614952 291 45 57 25 14 7 7
1635892420 293 45 57 25 14 7 7
1636073366 295 45 57 25 14 7 7
1637770494 297 45 57 25 14 7 7
1638380508 299 45 57 25 14 7 7
1638381602 301 45 57 25 14 7 7
1638383751 303 45 57 25 14 7 7
1638384243 305 45 57 25 14 7 7
1640294731 307 45 57 25 14 7 7
1642704383 309 45 57 25 14 7 7
1642806432 311 45 57 25 14 7 7
1644441852 313 45 57 25 14 7 7
1645127115 315 45 57 25 14 7 7
1645137741 317 45 57 25 14 7 7
1646169840 319 45 57 25 14 7 7
1647287218 321 45 57 25 14 7 7
1647457582 323 45 57 25 14 7 7
1647457733 325 45 57 25 14 7 7
1647457931 327 45 57 25 14 7 7
1647874402 329 45 57 25 14 7 7
1647875128 331 45 57 25 14 7 7
1648653205 333 45 57 25 14 7 7
1649976517 335 45 57 25 14 7 7
1650033109 337 45 57 25 14 7 7
1650567158 339 45 57 25 14 7 7
1650567922 341 45 57 25 14 7 7
1650568486 343 45 57 25 14 7 7
1650569928 345 45 57 25 14 7 7
1650570724 347 45 57 25 14 7 7
1650571102 349 45 57 25 14 7 7
1650571292 351 45 57 25 14 7 7
1650571663 353 45 57 25 14 7 7
1650571965 355 45 57 25 14 7 7
1650572259 357 45 57 25 14 7 7
1650574350 359 45 57 25 14 7 7
1650576213 361 45 57 25 14 7 7
1650577151 363 45 57 25 14 7 7
1650577258 365 45 57 25 14 7 7
1650577472 367 45 57 25 14 7 7
1650577648 369 45 57 25 14 7 7
1650580551 371 45 57 25 14 7 7
1650581368 373 45 57 25 14 7 7
1650582087 375 45 57 25 14 7 7
1650582243 377 45 57 25 14 7 7
1650582416 379 45 57 25 14 7 7
1651280513 381 45 57 25 14 7 7
1651528907 383 45 57 25 14 7 7
1654032552 385 45 57 25 14 7 7
1659367534 387 45 57 25 14 7 7
1659450626 389 45 57 25 14 7 7
1662151430 391 45 57 25 14 7 7
1662215659 393 45 57 25 14 7 7
1662220952 395 45 57 25 14 7 7
1662221051 397 45 57 25 14 7 7
1662423642 399 45 57 25 14 7 7
1662435703 401 45 57 25 14 7 7
1662435792 403 45 57 25 14 7 7
1662437628 405 45 57 25 14 7 7
1662495451 407 45 57 25 14 7 7
1662495503 409 45 57 25 14 7 7
1662495542 411 45 57 25 14 7 7
1662751402 413 45 57 25 14 7 7
1662769041 415 45 57 25 14 7 7
1662769124 417 45 57 25 14 7 7
1662774550 419 45 57 25 14 7 7
1662843352 421 45 57 25 14 7 7
1662843489 423 45 57 25 14 7 7
1662917023 425 45 57 25 14 7 7
1663111170 427 45 57 25 14 7 7
1663165938 429 45 57 25 14 7 7
1663712160 431 45 57 25 14 7 7
1663783474 433 45 57 25 14 7 7
1663783956 435 45 57 25 14 7 7
1663784007 437 45 57 25 14 7 7
1663788753 437 47 57 25 14 7 7
1663951712 439 47 57 25 14 7 7
1663951823 441 47 57 25 14 7 7
1663951910 443 47 57 25 14 7 7
1664634267 445 47 57 25 14 7 7
1664826657 447 47 57 25 14 7 7
1664980911 449 47 57 25 14 7 7
1664982119 451 47 57 25 14 7 7
1665694129 453 47 57 25 14 7 7
1666904339 455 47 57 25 14 7 7
1666904998 457 47 57 25 14 7 7
1667146033 459 47 57 25 14 7 7
1667413716 461 47 57 25 14 7 7
1669419152 463 47 57 25 14 7 7
1669419736 465 47 57 25 14 7 7
1669420196 467 47 57 25 14 7 7
1669421277 469 47 57 25 14 7 7
1669421441 471 47 57 25 14 7 7
1669421653 473 47 57 25 14 7 7
1669422376 475 47 57 25 14 7 7
1669669092 477 47 57 25 14 7 7
1671770116 479 47 57 25 14 7 7
1671900461 481 47 57 25 14 7 7
1671937420 481 49 57 25 14 7 7
1671942237 481 51 57 25 14 7 7
1672064408 481 53 57 25 14 7 7
1672115331 483 53 57 25 14 7 7
1672605190 485 53 57 25 14 7 7
1672625323 487 53 57 25 14 7 7
1673364099 489 53 57 25 14 7 7
1673569158 489 55 57 25 14 7 7
1673572821 489 57 57 25 14 7 7
1673577932 489 59 57 25 14 7 7
1675112006 489 61 57 25 14 7 7
1675112204 489 63 57 25 14 7 7
1676067736 489 65 57 25 14 7 7
1676148324 489 67 57 25 14 7 7
1676172698 489 69 57 25 14 7 7
1676341867 489 71 57 25 14 7 7
1676613933 489 73 57 25 14 7 7
1676652962 489 75 57 25 14 7 7
1676684231 489 77 57 25 14 7 7
1677285895 489 79 57 25 14 7 7
1677285991 489 81 57 25 14 7 7
1677286064 489 83 57 25 14 7 7
1677646145 489 85 57 25 14 7 7
1677788295 489 87 57 25 14 7 7
1677953380 489 89 57 25 14 7 7
1677953540 489 91 57 25 14 7 7
1677955082 489 93 57 25 14 7 7
1677988196 489 95 57 25 14 7 7
1678506524 489 97 57 25 14 7 7
1678605738 489 99 57 25 14 7 7
1678678503 489 101 57 25 14 7 7
1678679395 489 103 57 25 14 7 7
1679088458 489 105 57 25 14 7 7
1680890103 489 107 57 25 14 7 7
1689625674 489 109 57 25 14 7 7
1695676891 489 111 57 25 14 7 7
1695677376 489 113 57 25 14 7 7
1695677437 489 115 57 25 14 7 7
1695684235 489 117 57 25 14 7 7
1695700359 489 119 57 25 14 7 7
1695701786 489 121 57 25 14 7 7
1695703643 489 123 57 25 14 7 7
1704169717 489 125 57 25 14 7 7
1704172794 489 127 57 25 14 7 7
1704172893 489 129 57 25 14 7 7
1704173020 489 131 57 25 14 7 7
1709650017 489 133 57 25 14 7 7
1710481948 489 135 57 25 14 7 7
1710482640 489 137 57 25 14 7 7
1710522975 489 139 57 25 14 7 7
1710772654 489 141 57 25 14 7 7
1710850913 489 143 57 25 14 7 7
1710855409 489 145 57 25 14 7 7
1710856726 489 147 57 25 14 7 7
1710856998 489 149 57 25 14 7 7
1711817350 489 151 57 25 14 7 7
1711820205 489 152 57 25 14 7 7
1711820646 489 153 57 25 14 7 7
1711820994 489 154 57 25 14 7 7
1712672338 489 155 57 25 14 7 7
1712727944 489 156 57 25 14 7 7
1712729424 489 157 57 25 14 7 7
